code,area name,category,value,average salary,index
E07000122,Pendle,High blood pressure [L3],101.1,#N/A,44
E07000122,Pendle,Low birth weight [L3],84.9,#N/A,45
E07000122,Pendle,Overweight and obesity in adults [L3],86.8,#N/A,46
E07000122,Pendle,Overweight and obesity in children [L3],87,#N/A,47
E07000122,Pendle,Protective measures [L],86.8,#N/A,48
E07000122,Pendle,Cancer screening attendance [L4],88,#N/A,49
E07000122,Pendle,Child vaccination coverage [L4],88.5,#N/A,50
E07000122,Pendle,Healthy Places Domain,102.5,#N/A,51
E07000122,Pendle,Access to green space [Pl],110.3,#N/A,52
E07000122,Pendle,Private outdoor space [Pl1],110.3,#N/A,53
E07000122,Pendle,Access to services [Pl],103.3,#N/A,54
E07000122,Pendle,Distance to GP services [Pl2],102.6,#N/A,55
E07000122,Pendle,Distance to pharmacies [Pl2],105.8,#N/A,56
E07000122,Pendle,Distance to sports or leisure facilities [Pl2],103.7,#N/A,57
E07000122,Pendle,Internet access [Pl2],98.6,#N/A,58
E07000122,Pendle,Patients offered acceptable GP practice appointments [Pl2],107.7,#N/A,59
E07000122,Pendle,Crime [Pl],100.9,#N/A,60
E07000122,Pendle,Low-level crime [Pl3],110.8,#N/A,61
E07000122,Pendle,Personal crime [Pl3],90.9,#N/A,62
E07000122,Pendle,Economic and working conditions [Pl],81.6,#N/A,63
E07000122,Pendle,Child poverty [Pl4],76.2,#N/A,64
E07000122,Pendle,Job-related training [Pl4],88.9,#N/A,65
E07000122,Pendle,Unemployment [Pl4],94.7,#N/A,66
E07000122,Pendle,Workplace safety [Pl4],94.8,#N/A,67
E07000122,Pendle,Living conditions [Pl],109.9,#N/A,68
E07000122,Pendle,Air pollution [Pl5],127.4,#N/A,69
E07000122,Pendle,Household overcrowding [Pl5],96,#N/A,70
E07000122,Pendle,Noise complaints [Pl5],96.4,#N/A,71
E07000122,Pendle,Road safety [Pl5],107.1,#N/A,72
E07000122,Pendle,Rough sleeping [Pl5],123.2,#N/A,73
E07000123,Preston,Healthy People Domain,81.8,#N/A,1
E07000123,Preston,Difficulties in daily life [Pe],91.2,#N/A,2
E07000123,Preston,Disability [Pe1],73.3,#N/A,3
E07000123,Preston,Frailty [Pe1],112.4,#N/A,4
E07000123,Preston,Mental health [Pe],92.5,#N/A,5
E07000123,Preston,"Children's social, emotional and mental health [Pe2]",108.8,#N/A,6
E07000123,Preston,Mental health conditions [Pe2],89.3,#N/A,7
E07000123,Preston,Self-harm [Pe2],104.9,#N/A,8
E07000123,Preston,Suicides [Pe2],77.4,#N/A,9
E07000123,Preston,Mortality [Pe],80.2,#N/A,10
E07000123,Preston,Avoidable mortality [Pe3],80.2,#N/A,11
E07000123,Preston,Infant mortality [Pe3],98,#N/A,12
E07000123,Preston,Life expectancy [Pe3],81.6,#N/A,13
E07000123,Preston,Mortality from all causes [Pe3],74.8,#N/A,14
E07000123,Preston,Personal well-being [Pe],77.8,#N/A,15
E07000123,Preston,Activities in life are worthwhile [Pe4],64.9,#N/A,16
E07000123,Preston,Feelings of anxiety [Pe4],70.9,#N/A,17
E07000123,Preston,Happiness [Pe4],102.3,#N/A,18
E07000123,Preston,Life satisfaction [Pe4],84,#N/A,19
E07000123,Preston,Physical health conditions [Pe],96.7,#N/A,20
E07000123,Preston,Cancer [Pe5],98.7,#N/A,21
E07000123,Preston,Cardiovascular conditions [Pe5],97.9,#N/A,22
E07000123,Preston,Dementia [Pe5],108,#N/A,23
E07000123,Preston,Diabetes [Pe5],93.7,#N/A,24
E07000123,Preston,Kidney and liver disease [Pe5],92.1,#N/A,25
E07000123,Preston,Musculoskeletal conditions [Pe5],96.2,#N/A,26
E07000123,Preston,Respiratory conditions [Pe5],99.4,#N/A,27
E07000123,Preston,Healthy Lives Domain,92.9,#N/A,28
E07000123,Preston,Behavioural risk factors [L],94.5,#N/A,29
E07000123,Preston,Alcohol misuse [L1],88.1,#N/A,30
E07000123,Preston,Drug misuse [L1],99.4,#N/A,31
E07000123,Preston,Healthy eating [L1],89.8,#N/A,32
E07000123,Preston,Physical activity [L1],94.9,#N/A,33
E07000123,Preston,Sedentary behaviour [L1],91.5,#N/A,34
E07000123,Preston,Sexually transmitted infections [L1],105.9,#N/A,35
E07000123,Preston,Smoking [L1],113.2,#N/A,36
E07000123,Preston,Children and young people [L],101.9,#N/A,37
E07000123,Preston,Early years development [L2],104,#N/A,38
E07000123,Preston,Pupil absences [L2],106.3,#N/A,39
E07000123,Preston,Pupil attainment [L2],111.2,#N/A,40
E07000123,Preston,Teenage pregnancy [L2],96.2,#N/A,41
E07000123,Preston,"Young people in education, employment and apprenticeships [L2]",86.9,#N/A,42
E07000123,Preston,Physiological risk factors [L],89.4,#N/A,43
E07000123,Preston,High blood pressure [L3],103.1,#N/A,44
E07000123,Preston,Low birth weight [L3],81,#N/A,45
E07000123,Preston,Overweight and obesity in adults [L3],97.7,#N/A,46
E07000123,Preston,Overweight and obesity in children [L3],94.3,#N/A,47
E07000123,Preston,Protective measures [L],91.3,#N/A,48
E07000123,Preston,Cancer screening attendance [L4],85.9,#N/A,49
E07000123,Preston,Child vaccination coverage [L4],98.5,#N/A,50
E07000123,Preston,Healthy Places Domain,99,#N/A,51
E07000123,Preston,Access to green space [Pl],98.8,#N/A,52
E07000123,Preston,Private outdoor space [Pl1],98.8,#N/A,53
E07000123,Preston,Access to services [Pl],104.9,#N/A,54
E07000123,Preston,Distance to GP services [Pl2],105.7,#N/A,55
E07000123,Preston,Distance to pharmacies [Pl2],107.1,#N/A,56
E07000123,Preston,Distance to sports or leisure facilities [Pl2],99.9,#N/A,57
E07000123,Preston,Internet access [Pl2],108.8,#N/A,58
E07000123,Preston,Patients offered acceptable GP practice appointments [Pl2],100.6,#N/A,59
E07000123,Preston,Crime [Pl],97.4,#N/A,60
E07000123,Preston,Low-level crime [Pl3],104,#N/A,61
E07000123,Preston,Personal crime [Pl3],91.3,#N/A,62
E07000123,Preston,Economic and working conditions [Pl],91.8,#N/A,63
E07000123,Preston,Child poverty [Pl4],87.6,#N/A,64
E07000123,Preston,Job-related training [Pl4],97.2,#N/A,65
E07000123,Preston,Unemployment [Pl4],98,#N/A,66
E07000123,Preston,Workplace safety [Pl4],108.3,#N/A,67
E07000123,Preston,Living conditions [Pl],104.8,#N/A,68
E07000123,Preston,Air pollution [Pl5],124.2,#N/A,69
E07000123,Preston,Household overcrowding [Pl5],104,#N/A,70
E07000123,Preston,Noise complaints [Pl5],92.6,#N/A,71
E07000123,Preston,Road safety [Pl5],100.1,#N/A,72
E07000123,Preston,Rough sleeping [Pl5],100.1,#N/A,73
E07000124,Ribble Valley,Healthy People Domain,111.2,#N/A,1
E07000124,Ribble Valley,Difficulties in daily life [Pe],116.5,#N/A,2
E07000124,Ribble Valley,Disability [Pe1],103.8,#N/A,3
E07000124,Ribble Valley,Frailty [Pe1],123.2,#N/A,4
E07000124,Ribble Valley,Mental health [Pe],106.8,#N/A,5
E07000124,Ribble Valley,"Children's social, emotional and mental health [Pe2]",124.8,#N/A,6
E07000124,Ribble Valley,Mental health conditions [Pe2],90.3,#N/A,7
E07000124,Ribble Valley,Self-harm [Pe2],113,#N/A,8
E07000124,Ribble Valley,Suicides [Pe2],94.3,#N/A,9
E07000124,Ribble Valley,Mortality [Pe],109.4,#N/A,10
E07000124,Ribble Valley,Avoidable mortality [Pe3],108,#N/A,11
E07000124,Ribble Valley,Infant mortality [Pe3],108.7,#N/A,12
E07000124,Ribble Valley,Life expectancy [Pe3],108,#N/A,13
E07000124,Ribble Valley,Mortality from all causes [Pe3],110,#N/A,14
E07000124,Ribble Valley,Personal well-being [Pe],101.6,#N/A,15
E07000124,Ribble Valley,Activities in life are worthwhile [Pe4],105.8,#N/A,16
E07000124,Ribble Valley,Feelings of anxiety [Pe4],82.4,#N/A,17
E07000124,Ribble Valley,Happiness [Pe4],107.4,#N/A,18
E07000124,Ribble Valley,Life satisfaction [Pe4],104.5,#N/A,19
E07000124,Ribble Valley,Physical health conditions [Pe],103.4,#N/A,20
E07000124,Ribble Valley,Cancer [Pe5],109.2,#N/A,21
E07000124,Ribble Valley,Cardiovascular conditions [Pe5],98.1,#N/A,22
E07000124,Ribble Valley,Dementia [Pe5],94.7,#N/A,23
E07000124,Ribble Valley,Diabetes [Pe5],106.3,#N/A,24
E07000124,Ribble Valley,Kidney and liver disease [Pe5],92.5,#N/A,25
E07000124,Ribble Valley,Musculoskeletal conditions [Pe5],103.7,#N/A,26
E07000124,Ribble Valley,Respiratory conditions [Pe5],105.3,#N/A,27
E07000124,Ribble Valley,Healthy Lives Domain,117,#N/A,28
E07000124,Ribble Valley,Behavioural risk factors [L],112.6,#N/A,29
E07000124,Ribble Valley,Alcohol misuse [L1],101.1,#N/A,30
E07000124,Ribble Valley,Drug misuse [L1],123.7,#N/A,31
E07000124,Ribble Valley,Healthy eating [L1],101.4,#N/A,32
E07000124,Ribble Valley,Physical activity [L1],117.4,#N/A,33
E07000124,Ribble Valley,Sedentary behaviour [L1],111.9,#N/A,34
E07000124,Ribble Valley,Sexually transmitted infections [L1],110.7,#N/A,35
E07000124,Ribble Valley,Smoking [L1],97.6,#N/A,36
E07000124,Ribble Valley,Children and young people [L],126.7,#N/A,37
E07000124,Ribble Valley,Early years development [L2],115.6,#N/A,38
E07000124,Ribble Valley,Pupil absences [L2],130.6,#N/A,39
E07000124,Ribble Valley,Pupil attainment [L2],130.4,#N/A,40
E07000124,Ribble Valley,Teenage pregnancy [L2],119.8,#N/A,41
E07000124,Ribble Valley,"Young people in education, employment and apprenticeships [L2]",102.4,#N/A,42
E07000124,Ribble Valley,Physiological risk factors [L],103.3,#N/A,43
E07000124,Ribble Valley,High blood pressure [L3],95.1,#N/A,44
E07000124,Ribble Valley,Low birth weight [L3],104.7,#N/A,45
E07000124,Ribble Valley,Overweight and obesity in adults [L3],101.6,#N/A,46
E07000124,Ribble Valley,Overweight and obesity in children [L3],102.1,#N/A,47
E07000124,Ribble Valley,Protective measures [L],112.1,#N/A,48
E07000124,Ribble Valley,Cancer screening attendance [L4],113,#N/A,49
E07000124,Ribble Valley,Child vaccination coverage [L4],108.5,#N/A,50
E07000124,Ribble Valley,Healthy Places Domain,127.1,#N/A,51
E07000124,Ribble Valley,Access to green space [Pl],101.5,#N/A,52
E07000124,Ribble Valley,Private outdoor space [Pl1],101.5,#N/A,53
E07000124,Ribble Valley,Access to services [Pl],89.1,#N/A,54
E07000124,Ribble Valley,Distance to GP services [Pl2],83.9,#N/A,55
E07000124,Ribble Valley,Distance to pharmacies [Pl2],87.7,#N/A,56
E07000124,Ribble Valley,Distance to sports or leisure facilities [Pl2],98.3,#N/A,57
E07000124,Ribble Valley,Internet access [Pl2],88.4,#N/A,58
E07000124,Ribble Valley,Patients offered acceptable GP practice appointments [Pl2],104.9,#N/A,59
E07000124,Ribble Valley,Crime [Pl],123,#N/A,60
E07000124,Ribble Valley,Low-level crime [Pl3],128.9,#N/A,61
E07000124,Ribble Valley,Personal crime [Pl3],113.9,#N/A,62
E07000124,Ribble Valley,Economic and working conditions [Pl],113.9,#N/A,63
E07000124,Ribble Valley,Child poverty [Pl4],116,#N/A,64
E07000124,Ribble Valley,Job-related training [Pl4],89.2,#N/A,65
E07000124,Ribble Valley,Unemployment [Pl4],113.8,#N/A,66
E07000124,Ribble Valley,Workplace safety [Pl4],85.3,#N/A,67
E07000124,Ribble Valley,Living conditions [Pl],137.9,#N/A,68
E07000124,Ribble Valley,Air pollution [Pl5],129,#N/A,69
E07000124,Ribble Valley,Household overcrowding [Pl5],164.1,#N/A,70
E07000124,Ribble Valley,Noise complaints [Pl5],111.2,#N/A,71
E07000124,Ribble Valley,Road safety [Pl5],117.9,#N/A,72
E07000124,Ribble Valley,Rough sleeping [Pl5],123.2,#N/A,73
E07000125,Rossendale,Healthy People Domain,86.4,#N/A,1
E07000125,Rossendale,Difficulties in daily life [Pe],76.6,#N/A,2
E07000125,Rossendale,Disability [Pe1],70,#N/A,3
E07000125,Rossendale,Frailty [Pe1],91.6,#N/A,4
E07000125,Rossendale,Mental health [Pe],88.2,#N/A,5
E07000125,Rossendale,"Children's social, emotional and mental health [Pe2]",98.8,#N/A,6
E07000125,Rossendale,Mental health conditions [Pe2],90.8,#N/A,7
E07000125,Rossendale,Self-harm [Pe2],98.5,#N/A,8
E07000125,Rossendale,Suicides [Pe2],79.1,#N/A,9
E07000125,Rossendale,Mortality [Pe],87.4,#N/A,10
E07000125,Rossendale,Avoidable mortality [Pe3],90.2,#N/A,11
E07000125,Rossendale,Infant mortality [Pe3],82.9,#N/A,12
E07000125,Rossendale,Life expectancy [Pe3],88.1,#N/A,13
E07000125,Rossendale,Mortality from all causes [Pe3],89.9,#N/A,14
E07000125,Rossendale,Personal well-being [Pe],97.7,#N/A,15
E07000125,Rossendale,Activities in life are worthwhile [Pe4],111.1,#N/A,16
E07000125,Rossendale,Feelings of anxiety [Pe4],87.9,#N/A,17
E07000125,Rossendale,Happiness [Pe4],86.7,#N/A,18
E07000125,Rossendale,Life satisfaction [Pe4],102.5,#N/A,19
E07000125,Rossendale,Physical health conditions [Pe],104,#N/A,20
E07000125,Rossendale,Cancer [Pe5],108.4,#N/A,21
E07000125,Rossendale,Cardiovascular conditions [Pe5],97.9,#N/A,22
E07000125,Rossendale,Dementia [Pe5],112.8,#N/A,23
E07000125,Rossendale,Diabetes [Pe5],103.6,#N/A,24
E07000125,Rossendale,Kidney and liver disease [Pe5],105.2,#N/A,25
E07000125,Rossendale,Musculoskeletal conditions [Pe5],103.4,#N/A,26
E07000125,Rossendale,Respiratory conditions [Pe5],98.1,#N/A,27
E07000125,Rossendale,Healthy Lives Domain,94.6,#N/A,28
E07000125,Rossendale,Behavioural risk factors [L],95,#N/A,29
E07000125,Rossendale,Alcohol misuse [L1],94.9,#N/A,30
E07000125,Rossendale,Drug misuse [L1],112.4,#N/A,31
E07000125,Rossendale,Healthy eating [L1],84.6,#N/A,32
E07000125,Rossendale,Physical activity [L1],102.3,#N/A,33
E07000125,Rossendale,Sedentary behaviour [L1],95.9,#N/A,34
E07000125,Rossendale,Sexually transmitted infections [L1],111.3,#N/A,35
E07000125,Rossendale,Smoking [L1],89,#N/A,36
E07000125,Rossendale,Children and young people [L],107.3,#N/A,37
E07000125,Rossendale,Early years development [L2],109.1,#N/A,38
E07000125,Rossendale,Pupil absences [L2],112.5,#N/A,39
E07000125,Rossendale,Pupil attainment [L2],110.7,#N/A,40
E07000125,Rossendale,Teenage pregnancy [L2],107.4,#N/A,41
E07000125,Rossendale,"Young people in education, employment and apprenticeships [L2]",106,#N/A,42
E07000125,Rossendale,Physiological risk factors [L],83.9,#N/A,43
E07000125,Rossendale,High blood pressure [L3],104.9,#N/A,44
E07000125,Rossendale,Low birth weight [L3],102,#N/A,45
E07000125,Rossendale,Overweight and obesity in adults [L3],88.3,#N/A,46
E07000125,Rossendale,Overweight and obesity in children [L3],81.3,#N/A,47
E07000125,Rossendale,Protective measures [L],96.3,#N/A,48
E07000125,Rossendale,Cancer screening attendance [L4],92.8,#N/A,49
E07000125,Rossendale,Child vaccination coverage [L4],100.6,#N/A,50
E07000125,Rossendale,Healthy Places Domain,107.2,#N/A,51
E07000125,Rossendale,Access to green space [Pl],101.8,#N/A,52
E07000125,Rossendale,Private outdoor space [Pl1],101.8,#N/A,53
E07000125,Rossendale,Access to services [Pl],102.9,#N/A,54
E07000125,Rossendale,Distance to GP services [Pl2],94.3,#N/A,55
E07000125,Rossendale,Distance to pharmacies [Pl2],101.5,#N/A,56
E07000125,Rossendale,Distance to sports or leisure facilities [Pl2],106.5,#N/A,57
E07000125,Rossendale,Internet access [Pl2],100.6,#N/A,58
E07000125,Rossendale,Patients offered acceptable GP practice appointments [Pl2],104.9,#N/A,59
E07000125,Rossendale,Crime [Pl],102.6,#N/A,60
E07000125,Rossendale,Low-level crime [Pl3],110.6,#N/A,61
E07000125,Rossendale,Personal crime [Pl3],94.2,#N/A,62
E07000125,Rossendale,Economic and working conditions [Pl],96.9,#N/A,63
E07000125,Rossendale,Child poverty [Pl4],93,#N/A,64
E07000125,Rossendale,Job-related training [Pl4],82,#N/A,65
E07000125,Rossendale,Unemployment [Pl4],107.1,#N/A,66
E07000125,Rossendale,Workplace safety [Pl4],94.8,#N/A,67
E07000125,Rossendale,Living conditions [Pl],113.1,#N/A,68
E07000125,Rossendale,Air pollution [Pl5],126.6,#N/A,69
E07000125,Rossendale,Household overcrowding [Pl5],115.8,#N/A,70
E07000125,Rossendale,Noise complaints [Pl5],98.3,#N/A,71
E07000125,Rossendale,Road safety [Pl5],107.4,#N/A,72
E07000125,Rossendale,Rough sleeping [Pl5],102.8,#N/A,73
E07000126,South Ribble,Healthy People Domain,97.9,#N/A,1
E07000126,South Ribble,Difficulties in daily life [Pe],102.4,#N/A,2
E07000126,South Ribble,Disability [Pe1],87,#N/A,3
E07000126,South Ribble,Frailty [Pe1],116.9,#N/A,4
E07000126,South Ribble,Mental health [Pe],101.4,#N/A,5
E07000126,South Ribble,"Children's social, emotional and mental health [Pe2]",102.4,#N/A,6
E07000126,South Ribble,Mental health conditions [Pe2],91.4,#N/A,7
E07000126,South Ribble,Self-harm [Pe2],109.8,#N/A,8
E07000126,South Ribble,Suicides [Pe2],98,#N/A,9
E07000126,South Ribble,Mortality [Pe],105.2,#N/A,10
E07000126,South Ribble,Avoidable mortality [Pe3],101.5,#N/A,11
E07000126,South Ribble,Infant mortality [Pe3],109.7,#N/A,12
E07000126,South Ribble,Life expectancy [Pe3],103.9,#N/A,13
E07000126,South Ribble,Mortality from all causes [Pe3],106.5,#N/A,14
E07000126,South Ribble,Personal well-being [Pe],79.1,#N/A,15
E07000126,South Ribble,Activities in life are worthwhile [Pe4],68.4,#N/A,16
E07000126,South Ribble,Feelings of anxiety [Pe4],74.1,#N/A,17
E07000126,South Ribble,Happiness [Pe4],98.6,#N/A,18
E07000126,South Ribble,Life satisfaction [Pe4],85.6,#N/A,19
E07000126,South Ribble,Physical health conditions [Pe],104.8,#N/A,20
E07000126,South Ribble,Cancer [Pe5],103.7,#N/A,21
E07000126,South Ribble,Cardiovascular conditions [Pe5],99.1,#N/A,22
E07000126,South Ribble,Dementia [Pe5],112.6,#N/A,23
E07000126,South Ribble,Diabetes [Pe5],111.2,#N/A,24
E07000126,South Ribble,Kidney and liver disease [Pe5],102.8,#N/A,25
E07000126,South Ribble,Musculoskeletal conditions [Pe5],101.4,#N/A,26
E07000126,South Ribble,Respiratory conditions [Pe5],101.5,#N/A,27
E07000126,South Ribble,Healthy Lives Domain,103.9,#N/A,28
E07000126,South Ribble,Behavioural risk factors [L],101.6,#N/A,29
E07000126,South Ribble,Alcohol misuse [L1],93.8,#N/A,30
E07000126,South Ribble,Drug misuse [L1],101.7,#N/A,31
E07000126,South Ribble,Healthy eating [L1],95.2,#N/A,32
E07000126,South Ribble,Physical activity [L1],104.8,#N/A,33
E07000126,South Ribble,Sedentary behaviour [L1],99.2,#N/A,34
E07000126,South Ribble,Sexually transmitted infections [L1],108.8,#N/A,35
E07000126,South Ribble,Smoking [L1],107.1,#N/A,36
E07000126,South Ribble,Children and young people [L],112.6,#N/A,37
E07000126,South Ribble,Early years development [L2],110.4,#N/A,38
E07000126,South Ribble,Pupil absences [L2],118.7,#N/A,39
E07000126,South Ribble,Pupil attainment [L2],118.4,#N/A,40
E07000126,South Ribble,Teenage pregnancy [L2],106.1,#N/A,41
E07000126,South Ribble,"Young people in education, employment and apprenticeships [L2]",100.5,#N/A,42
E07000126,South Ribble,Physiological risk factors [L],94.1,#N/A,43
E07000126,South Ribble,High blood pressure [L3],108.6,#N/A,44
E07000126,South Ribble,Low birth weight [L3],91.5,#N/A,45
E07000126,South Ribble,Overweight and obesity in adults [L3],100,#N/A,46
E07000126,South Ribble,Overweight and obesity in children [L3],95.3,#N/A,47
E07000126,South Ribble,Protective measures [L],104.3,#N/A,48
E07000126,South Ribble,Cancer screening attendance [L4],97,#N/A,49
E07000126,South Ribble,Child vaccination coverage [L4],110.7,#N/A,50
E07000126,South Ribble,Healthy Places Domain,116.9,#N/A,51
E07000126,South Ribble,Access to green space [Pl],108.9,#N/A,52
E07000126,South Ribble,Private outdoor space [Pl1],108.9,#N/A,53
E07000126,South Ribble,Access to services [Pl],105.2,#N/A,54
E07000126,South Ribble,Distance to GP services [Pl2],104.1,#N/A,55
E07000126,South Ribble,Distance to pharmacies [Pl2],99.4,#N/A,56
E07000126,South Ribble,Distance to sports or leisure facilities [Pl2],108.7,#N/A,57
E07000126,South Ribble,Internet access [Pl2],102.7,#N/A,58
E07000126,South Ribble,Patients offered acceptable GP practice appointments [Pl2],108.3,#N/A,59
E07000126,South Ribble,Crime [Pl],96.1,#N/A,60
E07000126,South Ribble,Low-level crime [Pl3],110.9,#N/A,61
E07000126,South Ribble,Personal crime [Pl3],81.9,#N/A,62
E07000126,South Ribble,Economic and working conditions [Pl],108.6,#N/A,63
E07000126,South Ribble,Child poverty [Pl4],106,#N/A,64
E07000126,South Ribble,Job-related training [Pl4],126,#N/A,65
E07000126,South Ribble,Unemployment [Pl4],108.9,#N/A,66
E07000126,South Ribble,Workplace safety [Pl4],92,#N/A,67
E07000126,South Ribble,Living conditions [Pl],122,#N/A,68
E07000126,South Ribble,Air pollution [Pl5],124.6,#N/A,69
E07000126,South Ribble,Household overcrowding [Pl5],147.9,#N/A,70
E07000126,South Ribble,Noise complaints [Pl5],102.4,#N/A,71
E07000126,South Ribble,Road safety [Pl5],102.2,#N/A,72
E07000126,South Ribble,Rough sleeping [Pl5],105.6,#N/A,73
E07000127,West Lancashire,Healthy People Domain,98.6,#N/A,1
E07000127,West Lancashire,Difficulties in daily life [Pe],102.7,#N/A,2
E07000127,West Lancashire,Disability [Pe1],100.3,#N/A,3
E07000127,West Lancashire,Frailty [Pe1],104.2,#N/A,4
E07000127,West Lancashire,Mental health [Pe],90.1,#N/A,5
E07000127,West Lancashire,"Children's social, emotional and mental health [Pe2]",85.9,#N/A,6
E07000127,West Lancashire,Mental health conditions [Pe2],95.6,#N/A,7
E07000127,West Lancashire,Self-harm [Pe2],97.1,#N/A,8
E07000127,West Lancashire,Suicides [Pe2],90.5,#N/A,9
E07000127,West Lancashire,Mortality [Pe],98.1,#N/A,10
E07000127,West Lancashire,Avoidable mortality [Pe3],97.3,#N/A,11
E07000127,West Lancashire,Infant mortality [Pe3],106.1,#N/A,12
E07000127,West Lancashire,Life expectancy [Pe3],95.4,#N/A,13
E07000127,West Lancashire,Mortality from all causes [Pe3],98,#N/A,14
E07000127,West Lancashire,Personal well-being [Pe],104.1,#N/A,15
E07000127,West Lancashire,Activities in life are worthwhile [Pe4],117.6,#N/A,16
E07000127,West Lancashire,Feelings of anxiety [Pe4],90.3,#N/A,17
E07000127,West Lancashire,Happiness [Pe4],106.9,#N/A,18
E07000127,West Lancashire,Life satisfaction [Pe4],96.3,#N/A,19
E07000127,West Lancashire,Physical health conditions [Pe],100.1,#N/A,20
E07000127,West Lancashire,Cancer [Pe5],89.8,#N/A,21
E07000127,West Lancashire,Cardiovascular conditions [Pe5],100.1,#N/A,22
E07000127,West Lancashire,Dementia [Pe5],108.6,#N/A,23
E07000127,West Lancashire,Diabetes [Pe5],111.3,#N/A,24
E07000127,West Lancashire,Kidney and liver disease [Pe5],95,#N/A,25
E07000127,West Lancashire,Musculoskeletal conditions [Pe5],98.9,#N/A,26
E07000127,West Lancashire,Respiratory conditions [Pe5],100.8,#N/A,27
E07000127,West Lancashire,Healthy Lives Domain,97,#N/A,28
E07000127,West Lancashire,Behavioural risk factors [L],99.1,#N/A,29
E07000127,West Lancashire,Alcohol misuse [L1],97.1,#N/A,30
E07000127,West Lancashire,Drug misuse [L1],112.5,#N/A,31
E07000127,West Lancashire,Healthy eating [L1],90.4,#N/A,32
E07000127,West Lancashire,Physical activity [L1],97.7,#N/A,33
E07000127,West Lancashire,Sedentary behaviour [L1],91.6,#N/A,34
E07000127,West Lancashire,Sexually transmitted infections [L1],118.8,#N/A,35
E07000127,West Lancashire,Smoking [L1],112.7,#N/A,36
E07000127,West Lancashire,Children and young people [L],105,#N/A,37
E07000127,West Lancashire,Early years development [L2],109.4,#N/A,38
E07000127,West Lancashire,Pupil absences [L2],98.6,#N/A,39
E07000127,West Lancashire,Pupil attainment [L2],108.7,#N/A,40
E07000127,West Lancashire,Teenage pregnancy [L2],109.7,#N/A,41
E07000127,West Lancashire,"Young people in education, employment and apprenticeships [L2]",95.6,#N/A,42
E07000127,West Lancashire,Physiological risk factors [L],89,#N/A,43
E07000127,West Lancashire,High blood pressure [L3],104.4,#N/A,44
E07000127,West Lancashire,Low birth weight [L3],110.7,#N/A,45
E07000127,West Lancashire,Overweight and obesity in adults [L3],93.4,#N/A,46
E07000127,West Lancashire,Overweight and obesity in children [L3],82.5,#N/A,47
E07000127,West Lancashire,Protective measures [L],97.4,#N/A,48
E07000127,West Lancashire,Cancer screening attendance [L4],88.3,#N/A,49
E07000127,West Lancashire,Child vaccination coverage [L4],107,#N/A,50
E07000127,West Lancashire,Healthy Places Domain,114.1,#N/A,51
E07000127,West Lancashire,Access to green space [Pl],106.3,#N/A,52
E07000127,West Lancashire,Private outdoor space [Pl1],106.3,#N/A,53
E07000127,West Lancashire,Access to services [Pl],88.1,#N/A,54
E07000127,West Lancashire,Distance to GP services [Pl2],92.6,#N/A,55
E07000127,West Lancashire,Distance to pharmacies [Pl2],91.9,#N/A,56
E07000127,West Lancashire,Distance to sports or leisure facilities [Pl2],81.2,#N/A,57
E07000127,West Lancashire,Internet access [Pl2],99.2,#N/A,58
E07000127,West Lancashire,Patients offered acceptable GP practice appointments [Pl2],95.2,#N/A,59
E07000127,West Lancashire,Crime [Pl],115.9,#N/A,60
E07000127,West Lancashire,Low-level crime [Pl3],126.5,#N/A,61
E07000127,West Lancashire,Personal crime [Pl3],103,#N/A,62
E07000127,West Lancashire,Economic and working conditions [Pl],101,#N/A,63
E07000127,West Lancashire,Child poverty [Pl4],100.2,#N/A,64
E07000127,West Lancashire,Job-related training [Pl4],87.5,#N/A,65
E07000127,West Lancashire,Unemployment [Pl4],104.7,#N/A,66
E07000127,West Lancashire,Workplace safety [Pl4],97.3,#N/A,67
E07000127,West Lancashire,Living conditions [Pl],122.8,#N/A,68
E07000127,West Lancashire,Air pollution [Pl5],120.8,#N/A,69
E07000127,West Lancashire,Household overcrowding [Pl5],138,#N/A,70
E07000127,West Lancashire,Noise complaints [Pl5],98.1,#N/A,71
E07000127,West Lancashire,Road safety [Pl5],110.7,#N/A,72
E07000127,West Lancashire,Rough sleeping [Pl5],123.2,#N/A,73
E07000128,Wyre,Healthy People Domain,95.5,#N/A,1
E07000128,Wyre,Difficulties in daily life [Pe],94.7,#N/A,2
E07000128,Wyre,Disability [Pe1],83,#N/A,3
E07000128,Wyre,Frailty [Pe1],108.3,#N/A,4
E07000128,Wyre,Mental health [Pe],97.6,#N/A,5
E07000128,Wyre,"Children's social, emotional and mental health [Pe2]",98.4,#N/A,6
E07000128,Wyre,Mental health conditions [Pe2],97.2,#N/A,7
E07000128,Wyre,Self-harm [Pe2],108.4,#N/A,8
E07000128,Wyre,Suicides [Pe2],86.7,#N/A,9
E07000128,Wyre,Mortality [Pe],96.5,#N/A,10
E07000128,Wyre,Avoidable mortality [Pe3],92.7,#N/A,11
E07000128,Wyre,Infant mortality [Pe3],118.2,#N/A,12
E07000128,Wyre,Life expectancy [Pe3],91.7,#N/A,13
E07000128,Wyre,Mortality from all causes [Pe3],94.9,#N/A,14
E07000128,Wyre,Personal well-being [Pe],102,#N/A,15
E07000128,Wyre,Activities in life are worthwhile [Pe4],111.7,#N/A,16
E07000128,Wyre,Feelings of anxiety [Pe4],81.3,#N/A,17
